index,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label,classpath,Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no,Project_type
30,com.amaze.filemanager.asynchronous.loaders.AppListLoader,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AppListLoader,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/loaders/AppListLoader.java,AppListLoader,206,4,7,0,0,FALSE,FALSE,3,TRUE,FALSE,11,3,14,11,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.asynchronous.loaders.AppListLoader,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.loaders,AppListLoader,5,0,8,4,105,21,0,0,0,2,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/loaders/AppListLoader.java,41,Mobile
31,com.amaze.filemanager.asynchronous.management.ServiceWatcherUtil,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,ServiceWatcherUtil,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/management/ServiceWatcherUtil.java,ServiceWatcherUtil,269,8,4,0,0,FALSE,FALSE,3,FALSE,FALSE,13,4,13,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.asynchronous.management.ServiceWatcherUtil,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.management,ServiceWatcherUtil,14,2,5,4,0,9,0,0,0.4,27,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/management/ServiceWatcherUtil.java,48,Mobile
32,com.amaze.filemanager.asynchronous.services.AbstractProgressiveService,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AbstractProgressiveService,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/AbstractProgressiveService.java,AbstractProgressiveService,352,1,13,0,2,FALSE,FALSE,3,FALSE,FALSE,12,16,18,25,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider,com.amaze.filemanager.asynchronous.services.AbstractProgressiveService,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.services,AbstractProgressiveService,1,0,24,10,175,36,5,0,0.1666666666666666,0,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/AbstractProgressiveService.java,45,Mobile
33,com.amaze.filemanager.asynchronous.services.CopyService,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CopyService,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/CopyService.java,CopyService,534,22,15,1,9,FALSE,FALSE,2,FALSE,FALSE,19,6,40,47,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.asynchronous.services.CopyService,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.services,CopyService,32,6,16,7,305,16,0,1,0.4375,5,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/CopyService.java,67,Mobile
34,com.amaze.filemanager.asynchronous.services.DecryptService,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DecryptService,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/DecryptService.java,DecryptService,283,20,16,1,9,FALSE,FALSE,2,FALSE,FALSE,2,6,28,17,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.asynchronous.services.DecryptService,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.services,DecryptService,21,4,17,8,138,17,0,1,0.4117647058823529,0,7,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/DecryptService.java,55,Mobile
35,com.amaze.filemanager.asynchronous.services.EncryptService,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EncryptService,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/EncryptService.java,EncryptService,269,21,15,1,9,FALSE,FALSE,2,FALSE,FALSE,2,6,27,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.asynchronous.services.EncryptService,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.services,EncryptService,22,5,16,7,134,16,0,1,0.375,4,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/EncryptService.java,54,Mobile
36,com.amaze.filemanager.asynchronous.services.ExtractService,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ExtractService,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ExtractService.java,ExtractService,417,16,16,1,10,FALSE,FALSE,2,FALSE,FALSE,13,7,35,38,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.asynchronous.services.ExtractService,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.services,ExtractService,26,4,17,7,229,17,0,1,0.3529411764705882,3,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ExtractService.java,64,Mobile
37,com.amaze.filemanager.asynchronous.services.ZipService,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ZipService,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ZipService.java,ZipService,350,14,15,1,9,FALSE,FALSE,2,FALSE,FALSE,7,6,38,33,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.asynchronous.services.ZipService,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.services,ZipService,21,3,16,7,190,17,0,1,0.4375,3,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ZipService.java,65,Mobile
38,com.amaze.filemanager.asynchronous.services.ftp.FtpService,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,FtpService,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ftp/FtpService.java,FtpService,402,23,14,0,2,FALSE,FALSE,2,FALSE,FALSE,15,14,47,52,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.asynchronous.services.ftp.FtpService,AmazeFileManager-3.5.2,com.amaze.filemanager.asynchronous.services.ftp,FtpService,24,16,14,13,240,34,0,0,0.2857142857142857,6,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ftp/FtpService.java,81,Mobile
39,com.amaze.filemanager.crashreport.ErrorActivity,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ErrorActivity,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/crashreport/ErrorActivity.java,ErrorActivity,493,12,19,0,3,FALSE,FALSE,2,FALSE,FALSE,11,21,40,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer,com.amaze.filemanager.crashreport.ErrorActivity,AmazeFileManager-3.5.2,com.amaze.filemanager.crashreport,ErrorActivity,16,9,19,8,0,35,0,0,0.1052631578947368,1,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/crashreport/ErrorActivity.java,88,Mobile
40,com.amaze.filemanager.database.UtilsHandler,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,UtilsHandler,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/UtilsHandler.java,UtilsHandler,461,3,20,0,10,FALSE,FALSE,2,TRUE,FALSE,8,26,26,92,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.database.UtilsHandler,AmazeFileManager-3.5.2,com.amaze.filemanager.database,UtilsHandler,3,0,21,18,0,47,0,0,0,9,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/UtilsHandler.java,54,Mobile
41,com.amaze.filemanager.database.models.OperationData,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OperationData,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/OperationData.java,OperationData,109,6,1,0,0,FALSE,FALSE,2,FALSE,FALSE,5,0,10,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.OperationData,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models,OperationData,6,6,4,4,53,9,0,0,0,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/OperationData.java,36,Mobile
42,com.amaze.filemanager.database.models.utilities.OperationData,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OperationData,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/OperationData.java,OperationData,109,6,1,0,0,FALSE,FALSE,2,FALSE,FALSE,5,0,10,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.OperationData,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models,OperationData,6,6,4,4,53,9,0,0,0,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/OperationData.java,36,Mobile
43,com.amaze.filemanager.database.models.utilities.Bookmark,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bookmark,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/Bookmark.java,Bookmark,37,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.utilities.Bookmark,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,Bookmark,0,0,1,1,9,1,0,2,-1,2,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/Bookmark.java,27,Mobile
44,com.amaze.filemanager.database.models.utilities.Grid,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Grid,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/Grid.java,Grid,38,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.utilities.Grid,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,Grid,0,0,1,1,9,1,0,1,-1,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/Grid.java,27,Mobile
45,com.amaze.filemanager.database.models.utilities.Hidden,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Hidden,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/Hidden.java,Hidden,38,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.utilities.Hidden,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,Hidden,0,0,1,1,9,1,0,1,-1,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/Hidden.java,27,Mobile
46,com.amaze.filemanager.database.models.utilities.History,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,History,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/History.java,History,38,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.utilities.History,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,History,0,0,1,1,9,1,0,1,-1,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/History.java,27,Mobile
47,com.amaze.filemanager.database.models.utilities.List,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,List,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/List.java,List,38,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.utilities.List,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,List,0,0,1,1,9,1,0,1,-1,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/List.java,27,Mobile
48,com.amaze.filemanager.database.models.utilities.OperationDataWithName,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OperationDataWithName,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/OperationDataWithName.java,OperationDataWithName,46,1,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider,com.amaze.filemanager.database.models.utilities.OperationDataWithName,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,OperationDataWithName,1,1,1,1,12,1,3,1,0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/OperationDataWithName.java,28,Mobile
49,com.amaze.filemanager.database.models.utilities.SftpEntry,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SftpEntry,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/SftpEntry.java,SftpEntry,65,3,1,0,0,FALSE,FALSE,2,FALSE,FALSE,2,0,4,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.database.models.utilities.SftpEntry,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,SftpEntry,3,3,2,2,21,4,0,2,0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/SftpEntry.java,30,Mobile
50,com.amaze.filemanager.database.models.utilities.SmbEntry,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SmbEntry,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/SmbEntry.java,SmbEntry,38,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.database.models.utilities.SmbEntry,AmazeFileManager-3.5.2,com.amaze.filemanager.database.models.utilities,SmbEntry,0,0,1,1,9,1,0,2,-1,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/SmbEntry.java,27,Mobile
51,com.amaze.filemanager.exceptions.CloudPluginException,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,CloudPluginException,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/exceptions/CloudPluginException.java,CloudPluginException,24,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.exceptions.CloudPluginException,AmazeFileManager-3.5.2,com.amaze.filemanager.exceptions,CloudPluginException,0,0,0,0,5,0,0,0,-1,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/exceptions/CloudPluginException.java,23,Mobile
52,com.amaze.filemanager.exceptions.ShellNotRunningException,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ShellNotRunningException,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/exceptions/ShellNotRunningException.java,ShellNotRunningException,28,0,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.exceptions.ShellNotRunningException,AmazeFileManager-3.5.2,com.amaze.filemanager.exceptions,ShellNotRunningException,0,0,1,1,8,1,0,0,-1,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/exceptions/ShellNotRunningException.java,23,Mobile
53,com.amaze.filemanager.filesystem.CustomFileObserver,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CustomFileObserver,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/CustomFileObserver.java,CustomFileObserver,234,13,8,0,1,FALSE,FALSE,3,TRUE,FALSE,10,2,16,17,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.filesystem.CustomFileObserver,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem,CustomFileObserver,18,3,10,7,147,25,0,0,0,2,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/CustomFileObserver.java,42,Mobile
54,com.amaze.filemanager.filesystem.EditableFileAbstraction,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EditableFileAbstraction,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/EditableFileAbstraction.java,EditableFileAbstraction,108,4,0,0,0,FALSE,FALSE,3,FALSE,FALSE,5,0,8,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder,com.amaze.filemanager.filesystem.EditableFileAbstraction,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem,EditableFileAbstraction,4,4,1,1,0,7,0,0,0,4,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/EditableFileAbstraction.java,35,Mobile
55,com.amaze.filemanager.filesystem.FileUtil,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FileUtil,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/FileUtil.java,FileUtil,1340,2,24,0,6,FALSE,FALSE,2,FALSE,FALSE,104,51,57,164,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider,com.amaze.filemanager.filesystem.FileUtil,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem,FileUtil,9,0,28,19,0,137,0,0,0.25,18,14,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/FileUtil.java,86,Mobile
56,com.amaze.filemanager.filesystem.HybridFile,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,HybridFile,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/HybridFile.java,HybridFile,1298,4,32,2,11,FALSE,FALSE,2,FALSE,FALSE,48,13,53,150,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.filesystem.HybridFile,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem,HybridFile,4,0,64,63,0,223,1,0,0.046875,20,16,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/HybridFile.java,82,Mobile
57,com.amaze.filemanager.filesystem.MediaStoreHack,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MediaStoreHack,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/MediaStoreHack.java,MediaStoreHack,292,2,9,0,5,FALSE,FALSE,3,FALSE,FALSE,18,16,16,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.filesystem.MediaStoreHack,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem,MediaStoreHack,2,0,9,6,212,28,0,0,0.3333333333333333,2,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/MediaStoreHack.java,43,Mobile
58,com.amaze.filemanager.filesystem.RootHelper,AmazeFileManager-v3.5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RootHelper,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/RootHelper.java,RootHelper,201,4,5,0,1,FALSE,FALSE,2,TRUE,FALSE,15,6,9,23,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.filesystem.RootHelper,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem,RootHelper,4,3,10,8,132,30,0,0,0.6,8,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/RootHelper.java,35,Mobile
59,com.amaze.filemanager.filesystem.StorageNaming,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,StorageNaming,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/StorageNaming.java,StorageNaming,49,0,1,0,1,FALSE,FALSE,2,FALSE,FALSE,1,2,3,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.filesystem.StorageNaming,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem,StorageNaming,0,0,1,1,0,7,0,0,-1,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/StorageNaming.java,29,Mobile
60,com.amaze.filemanager.filesystem.cloud.CloudStreamServer,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CloudStreamServer,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudStreamServer.java,CloudStreamServer,1096,7,3,0,0,FALSE,FALSE,3,TRUE,FALSE,75,2,24,112,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Service Provider,com.amaze.filemanager.filesystem.cloud.CloudStreamServer,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.cloud,CloudStreamServer,24,17,6,4,0,11,1,0,0.5,1,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudStreamServer.java,50,Mobile
61,com.amaze.filemanager.filesystem.cloud.CloudStreamer,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CloudStreamer,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudStreamer.java,CloudStreamer,139,7,5,1,1,FALSE,FALSE,2,TRUE,FALSE,9,9,7,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider,com.amaze.filemanager.filesystem.cloud.CloudStreamer,AmazeFileManager-3.5.2,com.amaze.filemanager.filesystem.cloud,CloudStreamer,7,2,6,5,86,15,0,1,0.6666666666666666,3,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudStreamer.java,33,Mobile
