Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ganttproject-2.8.11,biz.ganttproject.impex.msproject2,ProjectFileImporter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
ganttproject-2.8.11,biz.ganttproject.impex.ical,IcsConverter.Args,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,org.ganttproject.impex.htmlpdf,XmlSerializer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
ganttproject-2.8.11,org.ganttproject.impex.htmlpdf,PropertyFetcher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,org.ganttproject.impex.htmlpdf.itext,ITextEngine,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ganttproject-2.8.11,org.ganttproject.impex.htmlpdf.itext,FontSubstitutionModel.FontSubstitution,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,org.ganttproject.impex.htmlpdf.itext,ThemeImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
ganttproject-2.8.11,biz.ganttproject.core.calendar,ImportCalendarOption.Values,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.calendar,WeekendCalendarImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,biz.ganttproject.core.calendar,CalendarEvent.Type,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.calendar,GPCalendar.DayMask,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.calendar,GPCalendarCalc.MoveDirection,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.chart.render,ShapeConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PATTERN_LIST (89)
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NONE (249); FINISH (250)
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas.Shape,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas.Polygon,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas.Rectangle,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas.Arrow,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas.Arrow,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NONE (249); FINISH (250)
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas.Line,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,biz.ganttproject.core.chart.canvas,Canvas.Label,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
